#
Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	clockRate.Subsampled_Continents_aligned_N5000_subsampled	gammaShape.Subsampled_Continents_aligned_N5000_subsampled	rateAC.Subsampled_Continents_aligned_N5000_subsampled	rateAG.Subsampled_Continents_aligned_N5000_subsampled	rateAT.Subsampled_Continents_aligned_N5000_subsampled	rateCG.Subsampled_Continents_aligned_N5000_subsampled	rateGT.Subsampled_Continents_aligned_N5000_subsampled	freqParameter.Subsampled_Continents_aligned_N5000_subsampled.1	freqParameter.Subsampled_Continents_aligned_N5000_subsampled.2	freqParameter.Subsampled_Continents_aligned_N5000_subsampled.3	freqParameter.Subsampled_Continents_aligned_N5000_subsampled.4	popSize	CoalescentConstant	rateIndicator.Continent.1	rateIndicator.Continent.2	rateIndicator.Continent.3	rateIndicator.Continent.4	rateIndicator.Continent.5	rateIndicator.Continent.6	rateIndicator.Continent.7	rateIndicator.Continent.8	rateIndicator.Continent.9	rateIndicator.Continent.10	rateIndicator.Continent.11	rateIndicator.Continent.12	rateIndicator.Continent.13	rateIndicator.Continent.14	rateIndicator.Continent.15	relativeGeoRates.Continent.1	relativeGeoRates.Continent.2	relativeGeoRates.Continent.3	relativeGeoRates.Continent.4	relativeGeoRates.Continent.5	relativeGeoRates.Continent.6	relativeGeoRates.Continent.7	relativeGeoRates.Continent.8	relativeGeoRates.Continent.9	relativeGeoRates.Continent.10	relativeGeoRates.Continent.11	relativeGeoRates.Continent.12	relativeGeoRates.Continent.13	relativeGeoRates.Continent.14	relativeGeoRates.Continent.15	traitClockRate.Continent	geoSubstModelLogger.Continent.relGeoRate_Africa_Asia	geoSubstModelLogger.Continent.relGeoRate_Africa_Europe	geoSubstModelLogger.Continent.relGeoRate_Africa_North_America	geoSubstModelLogger.Continent.relGeoRate_Africa_Oceania	geoSubstModelLogger.Continent.relGeoRate_Africa_South_America	geoSubstModelLogger.Continent.relGeoRate_Asia_Europe	geoSubstModelLogger.Continent.relGeoRate_Asia_North_America	geoSubstModelLogger.Continent.relGeoRate_Asia_Oceania	geoSubstModelLogger.Continent.relGeoRate_Asia_South_America	geoSubstModelLogger.Continent.relGeoRate_Europe_North_America	geoSubstModelLogger.Continent.relGeoRate_Europe_Oceania	geoSubstModelLogger.Continent.relGeoRate_Europe_South_America	geoSubstModelLogger.Continent.relGeoRate_North_America_Oceania	geoSubstModelLogger.Continent.relGeoRate_North_America_South_America	geoSubstModelLogger.Continent.relGeoRate_Oceania_South_America	YuleModel	birthRate
8062000	-69798.19511857271	-26967.749527936052	-42830.44559063665	-23633.040421069392	107.95162107553033	3808.601356608594	0.0025182924159461418	0.6715486220191109	0.06562142441319245	0.41900326641604807	0.05021498040107938	0.036068059026670915	0.10696123066122679	0.31675515897530704	0.30006450832175524	0.2384470454774703	0.14473328722546752	65.25175750466954	-25868.4964711826	0	1	1	0	0	1	1	1	0	1	1	0	1	1	1	1.6496250652945423	0.4737317721520117	0.4966165124687219	2.5770976107866677	0.6401713819443612	0.7375155821043926	1.825769168011662	2.706166535762484	0.4070818586280004	3.048849211470564	1.1910829295411505	0.9761781592882441	1.5071531223288042	0.5729122843048629	0.4376757450817696	0.2942205187563711	0.0	0.4737317721520117	0.4966165124687219	0.0	0.0	0.7375155821043926	1.825769168011662	2.706166535762484	0.0	3.048849211470564	1.1910829295411505	0.0	1.5071531223288042	0.5729122843048629	0.4376757450817696	-16924.452195002323	0.09176121750092243
8063000	-69778.1835718131	-26956.820965175313	-42821.362606637784	-23627.886431465893	107.95162107553033	3806.341754359698	0.0025182924159461418	0.6715486220191109	0.06562142441319245	0.41900326641604807	0.05021498040107938	0.036068059026670915	0.11552864839290884	0.31675515897530704	0.30006450832175524	0.2384470454774703	0.14473328722546752	64.42480616984737	-25859.890290835556	0	1	1	0	0	1	1	1	0	1	1	0	1	1	1	0.7986394936661292	0.3899056707908688	0.4484847669440605	1.8092610498923283	0.5253408377644686	0.6370163505125143	1.35464869197165	2.070618729703847	0.25350274057251637	2.3975645426142576	1.2955310252436394	1.6214747279421986	1.4626232502347156	0.6408010507132151	0.4678527136451546	0.3105593217206682	0.0	0.3899056707908688	0.4484847669440605	0.0	0.0	0.6370163505125143	1.35464869197165	2.070618729703847	0.0	2.3975645426142576	1.2955310252436394	0.0	1.4626232502347156	0.6408010507132151	0.4678527136451546	-16926.934442965972	0.08904197795234774
8064000	-69776.97333647442	-26951.97480286443	-42824.99853360999	-23624.345532828647	107.49755643610783	3798.8040069466965	0.0023584958900513954	0.6715486220191109	0.06562142441319245	0.41900326641604807	0.05021498040107938	0.036068059026670915	0.11552864839290884	0.31675515897530704	0.30006450832175524	0.2384470454774703	0.14473328722546752	65.05934316235111	-25860.212104219838	0	1	1	0	0	1	1	1	0	1	1	0	1	1	1	0.6848601527642154	0.683051906634445	0.5120210952956498	3.1983007439146864	0.5893478206432762	0.7714974426282054	1.7967121011967735	2.901800780527415	0.8855737108561391	3.5987457363523285	1.6343075406984753	0.9408284888801878	1.5837637830386542	0.9736042181334201	0.8165211551249749	0.30717373202520704	0.0	0.683051906634445	0.5120210952956498	0.0	0.0	0.7714974426282054	1.7967121011967735	2.901800780527415	0.0	3.5987457363523285	1.6343075406984753	0.0	1.5837637830386542	0.9736042181334201	0.8165211551249749	-16924.85203831184	0.09418880744389657
8065000	-69772.32725015879	-26942.442475104097	-42829.8847750547	-23617.46436544714	107.49729937299027	3802.299689656595	0.002464066013651731	0.6716650557133219	0.06562651377219401	0.4189327414984992	0.05022639603750698	0.03608930408360718	0.1155705148576273	0.316702591233435	0.30012016472921066	0.23835281960243565	0.1448244244349187	63.84167702401863	-25865.701114512936	0	1	1	0	0	1	1	1	0	1	1	0	1	1	1	0.2556719119495432	0.48083813083812205	0.4411216413156739	3.775679933011973	1.3774123655323562	0.5930004104796993	1.9257562389679637	2.841684101301435	2.3819241287687376	3.0311962964869634	1.209508445513029	0.25830548550463633	1.6161537569991578	0.9665491209371706	0.5145986427759027	0.3230457179418915	0.0	0.48083813083812205	0.4411216413156739	0.0	0.0	0.5930004104796993	1.9257562389679637	2.841684101301435	0.0	3.0311962964869634	1.209508445513029	0.0	1.6161537569991578	0.9665491209371706	0.5145986427759027	-16924.118960311393	0.09109568798289437
8066000	-69764.07911363928	-26937.25073843896	-42826.82837520032	-23610.57685726655	107.49800145892613	3802.5828962436653	0.002462162281231973	0.6719276479664104	0.065622794337672	0.41878847088680154	0.050251584241008555	0.03608266179513114	0.11558387173709289	0.31781742144607883	0.2993180885352098	0.23844579720597422	0.14441869281273723	66.53195148207428	-25865.155134234356	0	1	1	0	0	1	1	1	0	1	1	0	1	1	1	0.15374661854515528	0.6056198093693369	0.4787954763534471	1.6344053618555305	1.67202929874443	0.7256571357260967	1.71347908748626	2.7429935542989305	1.078804334930274	3.2797130710402547	1.2723540724640066	0.40612619651673715	1.5442260808538448	0.7852171091918846	0.6255837588703831	0.308382182589431	0.0	0.6056198093693369	0.4787954763534471	0.0	0.0	0.7256571357260967	1.71347908748626	2.7429935542989305	0.0	3.2797130710402547	1.2723540724640066	0.0	1.5442260808538448	0.7852171091918846	0.6255837588703831	-16924.55931526113	0.0935779760753553
8067000	-69775.99345443281	-26952.26404332409	-42823.729411108725	-23622.15269899601	107.49789141798514	3801.7912120672463	0.002298677321492005	0.6719276479664104	0.05360841951663253	0.41878847088680154	0.061544236619444276	0.03608266179513114	0.11558387173709289	0.31781742144607883	0.2993180885352098	0.23844579720597422	0.14441869281273723	65.6962906941296	-25862.070448868566	0	1	1	0	0	1	1	1	0	1	1	0	1	1	1	0.12597735045935302	0.4055875420340632	0.4927531891242228	1.2471100909101251	1.4924142243227267	0.677295492971849	1.6440915881586604	2.7511954611090776	1.968228629722402	3.0343154304817017	2.09060858026557	0.38069545870839155	1.3791593166200293	0.747047058738464	0.3774439860206517	0.30930808927218995	0.0	0.4055875420340632	0.4927531891242228	0.0	0.0	0.677295492971849	1.6440915881586604	2.7511954611090776	0.0	3.0343154304817017	2.09060858026557	0.0	1.3791593166200293	0.747047058738464	0.3774439860206517	-16924.459107914627	0.09056522285545462
8068000	-69774.47725273803	-26960.19684105514	-42814.28041168288	-23629.587280567805	107.49743519330957	3800.706883401225	0.002383483785031155	0.6718743096302683	0.05358786654164029	0.41866296510038536	0.06155499583663217	0.03607465472658044	0.11559828383994859	0.3182163752234573	0.2990362665199482	0.2384251186053863	0.14432223965120825	65.6962906941296	-25853.439447736684	0	1	1	0	0	1	1	1	0	1	1	0	1	1	1	0.08547663081666003	0.45770088703627665	0.5092854773086248	1.663902205307161	2.198255267290362	0.7311319178801728	1.5418683095753005	2.3853120631153386	1.409759073954156	3.068080372502368	1.2780688482327172	0.29392318834222536	1.600134913862331	0.8014240130262472	0.5186570584045833	0.31085395504103247	0.0	0.45770088703627665	0.5092854773086248	0.0	0.0	0.7311319178801728	1.5418683095753005	2.3853120631153386	0.0	3.068080372502368	1.2780688482327172	0.0	1.600134913862331	0.8014240130262472	0.5186570584045833	-16923.90637925663	0.09122277873527104
8069000	-69782.31680830302	-26958.496800172823	-42823.8200081302	-23628.89519243032	109.12479747674502	3808.8412567357595	0.0025095506777553854	0.6717605259327436	0.05360650456292978	0.4189110969544671	0.06155745574666392	0.036099117953520075	0.11559912039696509	0.31624765254611886	0.3003417072633974	0.23835949300413486	0.14505114718634884	64.77785526725627	-25865.239633079156	0	1	1	0	0	1	1	1	0	1	1	0	1	1	1	0.08034566680813908	0.5057536096100328	0.44493178152664536	0.5460628484719535	0.4864272945922831	0.7904288715708223	1.6559124601551078	2.13928221177069	1.3495198508694388	2.5053637256617654	1.4716029159011932	0.37878607533808695	1.3243001481969505	0.8522771433051936	0.2732952312290572	0.2907544136002281	0.0	0.5057536096100328	0.44493178152664536	0.0	0.0	0.7904288715708223	1.6559124601551078	2.13928221177069	0.0	2.5053637256617654	1.4716029159011932	0.0	1.3243001481969505	0.8522771433051936	0.2732952312290572	-16925.472609344473	0.09390929474991469
8070000	-69789.66860079076	-26969.422423970034	-42820.246176820714	-23640.717248001434	108.69661765479131	3806.807119923062	0.002481823467973835	0.6717605259327436	0.05360650456292978	0.4189110969544671	0.06155745574666392	0.036099117953520075	0.11559912039696509	0.31624765254611886	0.3003417072633974	0.23835949300413486	0.14505114718634884	64.77785526725627	-25862.515257594452	0	1	1	0	0	1	1	1	0	1	1	0	1	1	1	0.16641776234392108	0.40136889138261106	0.4711272078959235	0.5372283493254947	0.25331484952742467	0.6613002925725473	1.4023330245716852	2.023528928425595	2.294603330851206	2.409426932510044	1.3318888337788666	0.334182049015768	1.5498650207644618	0.6577201561574814	0.3194406620613449	0.31479298205370626	0.0	0.40136889138261106	0.4711272078959235	0.0	0.0	0.6613002925725473	1.4023330245716852	2.023528928425595	0.0	2.409426932510044	1.3318888337788666	0.0	1.5498650207644618	0.6577201561574814	0.3194406620613449	-16924.534316209585	0.0910872934411799
8071000	-69777.18859107533	-26971.47843637954	-42805.710154695786	-23640.770727185085	107.9349628150473	3800.508884208812	0.0025711724790022147	0.67169810552956	0.05358136108575851	0.41878866123644065	0.061545367217623936	0.036105902638987046	0.11558232365758543	0.3164078782981728	0.3002375793689486	0.2383223551326325	0.1450321872002462	64.77785526725627	-25850.614617026367	0	1	1	0	0	1	1	1	0	1	1	0	1	1	1	0.1745010083547721	0.32741218014563395	0.5392807155931086	1.003569395572673	0.18085935921853133	0.6218946035715247	1.1764268847873847	1.960956545620746	1.1436973145856093	1.8668243739350359	1.1936227509530257	0.3195124410643606	1.2442664200224736	0.820053333517795	0.38019991180032153	0.2808711593512388	0.0	0.32741218014563395	0.5392807155931086	0.0	0.0	0.6218946035715247	1.1764268847873847	1.960956545620746	0.0	1.8668243739350359	1.1936227509530257	0.0	1.2442664200224736	0.820053333517795	0.38019991180032153	-16923.874105183862	0.09285423106568595
8072000	-69769.59248583028	-26961.816715388777	-42807.77577044149	-23634.12466553136	107.9349628150473	3801.2703710388832	0.0024974047391874625	0.67169810552956	0.05358136108575851	0.41878866123644065	0.061545367217623936	0.032384192714543715	0.11558232365758543	0.3164078782981728	0.3002375793689486	0.2383223551326325	0.1450321872002462	64.53245007369702	-25852.534255835606	0	1	1	0	0	1	1	1	0	1	1	0	1	1	1	0.23096463013465768	0.3549747246322744	0.34916567310944696	1.3744710144594101	0.30966107549174027	0.5332064149922136	1.169215981035105	1.9212173299211839	1.1043427514151622	1.954457107346936	1.2171114338121818	0.4671539049213458	1.0476092340647458	0.5941463348949038	0.355678499147896	0.303329840299915	0.0	0.3549747246322744	0.34916567310944696	0.0	0.0	0.5332064149922136	1.169215981035105	1.9212173299211839	0.0	1.954457107346936	1.2171114338121818	0.0	1.0476092340647458	0.5941463348949038	0.355678499147896	-16924.020427392683	0.09300154655903263
8073000	-69749.66691378177	-26953.699958736775	-42795.96695504499	-23629.213747207494	107.93320676637543	3797.4079662634745	0.0023381017844402	0.67169810552956	0.05358136108575851	0.41878866123644065	0.061545367217623936	0.032384192714543715	0.11558232365758543	0.3164078782981728	0.3002375793689486	0.2383223551326325	0.1450321872002462	63.50945872582249	-25840.041048563526	0	1	1	0	0	1	1	1	0	1	1	0	1	1	1	0.48917914558625775	0.3215452289501467	0.3327064988897174	1.7535827288416872	0.3465520319853035	0.5988125494655397	1.0943455003854925	2.037255882549834	0.5758310469551191	2.018774230261026	1.0775447911109277	0.4138935043503624	1.0175527466532577	0.6021778693502122	0.3434200981521219	0.2893495394709024	0.0	0.3215452289501467	0.3327064988897174	0.0	0.0	0.5988125494655397	1.0943455003854925	2.037255882549834	0.0	2.018774230261026	1.0775447911109277	0.0	1.0175527466532577	0.6021778693502122	0.3434200981521219	-16924.72815302605	0.0941949846132417
8074000	-69763.18344980033	-26959.338086530497	-42803.84536326984	-23627.04574986794	111.7012453056836	3804.680687207359	0.002330528165620701	0.6717624270701726	0.05358425498684602	0.4189381755102129	0.06155860790837635	0.032385567143033867	0.11560271169295504	0.31546120760967594	0.30085765300807016	0.23833964458795684	0.145341494794297	64.58656333143306	-25847.785493296116	0	1	1	0	0	1	1	1	0	1	1	0	1	1	1	0.614031326114684	0.34488544852332426	0.3354417124912807	1.017024261375564	0.24607526162684554	0.49265086969109395	1.045195370081437	2.3005783011381737	0.6129297871499407	2.2115716522935966	0.961713570268013	0.3745446310094967	1.1919852009487624	0.9425250267037312	0.19357151860624	0.33550574915494863	0.0	0.34488544852332426	0.3354417124912807	0.0	0.0	0.49265086969109395	1.045195370081437	2.3005783011381737	0.0	2.2115716522935966	0.961713570268013	0.0	1.1919852009487624	0.9425250267037312	0.19357151860624	-16924.838777907455	0.09043775025128781
8075000	-69763.12506749516	-26958.745301312018	-42804.379766183134	-23632.567994259247	109.54901298426265	3800.9574323365164	0.0023432265671694424	0.6718725887009291	0.05361203410845667	0.41908805428855234	0.05718807363404587	0.03238907526854582	0.11562660308832932	0.31429157974859134	0.3016547078398045	0.23832123348642398	0.14573247892518015	64.58656333143306	-25847.433340669064	0	1	1	0	0	1	1	1	0	1	1	0	1	1	1	0.6542958814130732	0.41203959602443024	0.4243824785453004	0.7746686558328387	0.15253164754590934	0.6180538588986539	1.488439441284235	2.650662206345221	1.088323669365015	2.545610912100412	1.406009154354557	0.44014189275946664	1.2271697768161711	0.6110119278665351	0.3021322984835187	0.3084899196683865	0.0	0.41203959602443024	0.4243824785453004	0.0	0.0	0.6180538588986539	1.488439441284235	2.650662206345221	0.0	2.545610912100412	1.406009154354557	0.0	1.2271697768161711	0.6110119278665351	0.3021322984835187	-16923.972242919303	0.09296656682294782
8076000	-69775.76835001368	-26965.80984188941	-42809.95850812427	-23635.37423813345	111.60258951132452	3808.2204249520023	0.002346194689116763	0.6719059401206915	0.05359744987007949	0.41918417387576634	0.0742020331033005	0.03239507143523817	0.11563869183016467	0.314001545224812	0.3018537301570375	0.23824838146718935	0.14589634315096117	64.58656333143306	-25852.373754124936	0	1	1	0	0	1	1	1	0	1	1	0	1	1	1	0.334172524195005	0.31466628811647795	0.4230462337816852	1.1798736213231444	0.5163655483344436	0.7254355525550145	1.243146205627775	1.5744785370262644	1.4919835394662513	2.3747924096008735	1.0622379603928045	0.29773133072822716	0.9214007648694146	0.6835069425280591	0.3773267251693057	0.32004113935373313	0.0	0.31466628811647795	0.4230462337816852	0.0	0.0	0.7254355525550145	1.243146205627775	1.5744785370262644	0.0	2.3747924096008735	1.0622379603928045	0.0	0.9214007648694146	0.6835069425280591	0.3773267251693057	-16925.60141017669	0.09003023190310817
